trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
IL CIELO NELLA STANZA (feat. NSTASIA);Salmo;2020-04-08 12:57;1600;2fkVZYFv9hOejIsLzZy8ad;66;186213;2018-11-09;spotify:track:2fkVZYFv9hOejIsLzZy8ad;0.0867;0.755;0.501;0.189;1.45e-06;0.146;0.267;-9.551;4;1;1;186213;spotify:track:2fkVZYFv9hOejIsLzZy8ad;2fkVZYFv9hOejIsLzZy8ad
Running Over;Justin Bieber;2020-04-08 12:57;91419;75nKBP8jQu681pTNCtrEnn;63;179626;2020-02-14;spotify:track:75nKBP8jQu681pTNCtrEnn;0.438;0.774;0.603;0.0591;4.37e-05;0.0869;0.977;-7.319;4;11;1;179627;spotify:track:75nKBP8jQu681pTNCtrEnn;75nKBP8jQu681pTNCtrEnn
Who Needs Love;Tory Lanez;2020-04-08 13:00;173870;7uDTc1eJwsD7iMZLhdp8LH;67;173870;2020-04-10;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;0.0462;0.76;0.674;0.129;0;0.22;0.431;-7.043;4;7;1;173870;spotify:track:7uDTc1eJwsD7iMZLhdp8LH;7uDTc1eJwsD7iMZLhdp8LH
Heading Home;Alan Walker;2020-04-08 13:02;122333;22O2Zdfj3jnJZDSzlDMAJp;68;184889;2020-04-01;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;0.0269;0.73;0.789;0.034;0;0.129;0.106;-3.982;4;10;1;184889;spotify:track:22O2Zdfj3jnJZDSzlDMAJp;22O2Zdfj3jnJZDSzlDMAJp
Better Days;OneRepublic;2020-04-08 13:16;62475;6kfUXAS4K8zpNCADiFqMCt;57;144530;2020-05-29;spotify:track:6kfUXAS4K8zpNCADiFqMCt;0.221;0.617;0.724;0.0439;0;0.236;0.247;-5.02;4;5;1;144530;spotify:track:6kfUXAS4K8zpNCADiFqMCt;6kfUXAS4K8zpNCADiFqMCt
Gravity;Sara Bareilles;2020-04-08 18:20;2623;4oa14QBfWRDfJy2agySy0L;71;232760;2007-07-03;spotify:track:4oa14QBfWRDfJy2agySy0L;0.834;0.27;0.275;0.0356;0;0.146;0.231;-10.357;4;0;1;232760;spotify:track:4oa14QBfWRDfJy2agySy0L;4oa14QBfWRDfJy2agySy0L
Echo;Jason Walker;2020-04-08 18:20;41023;7v5s7YFXrwzytRan0HtZGb;60;212640;2011-02-21;spotify:track:7v5s7YFXrwzytRan0HtZGb;0.664;0.403;0.45;0.0297;7.57e-06;0.0946;0.116;-6.314;3;8;1;212640;spotify:track:7v5s7YFXrwzytRan0HtZGb;7v5s7YFXrwzytRan0HtZGb
A Drop In The Ocean;Ron Pope;2020-04-08 18:20;17536;5JDcQAztvZTIkrWoZihgvC;72;220239;2008-05-04;spotify:track:5JDcQAztvZTIkrWoZihgvC;0.785;0.447;0.393;0.038;0;0.28;0.564;-8.65;3;5;1;220239;spotify:track:5JDcQAztvZTIkrWoZihgvC;5JDcQAztvZTIkrWoZihgvC
Never Let Me Go;Florence + The Machine;2020-04-08 18:20;0;3HNTLCpAGnizbyJmk7466r;68;270973;2011-01-01;spotify:track:3HNTLCpAGnizbyJmk7466r;0.297;0.452;0.736;0.0378;2.2e-06;0.381;0.24;-3.212;4;9;1;270973;spotify:track:3HNTLCpAGnizbyJmk7466r;3HNTLCpAGnizbyJmk7466r
Cut;Plumb;2020-04-08 18:20;0;4lhB7w6C5o1Oxqvl0nLxYD;56;241306;2006-02-28;spotify:track:4lhB7w6C5o1Oxqvl0nLxYD;0.782;0.585;0.345;0.0294;0;0.131;0.176;-8.257;4;4;0;241307;spotify:track:4lhB7w6C5o1Oxqvl0nLxYD;4lhB7w6C5o1Oxqvl0nLxYD
Slow Poison;The Bravery;2020-04-08 18:20;917;3MFOpHTQc46TdIIILH9dAd;35;212240;2009-01-01;spotify:track:3MFOpHTQc46TdIIILH9dAd;0.0198;0.404;0.979;0.0582;0.215;0.315;0.428;-4.198;4;2;1;212240;spotify:track:3MFOpHTQc46TdIIILH9dAd;3MFOpHTQc46TdIIILH9dAd
Hold On;Chord Overstreet;2020-04-08 18:20;19391;5vjLSffimiIP26QG5WcN2K;84;198853;2017-02-03;spotify:track:5vjLSffimiIP26QG5WcN2K;0.469;0.618;0.443;0.0526;0;0.0829;0.167;-9.681;4;2;1;198853;spotify:track:5vjLSffimiIP26QG5WcN2K;5vjLSffimiIP26QG5WcN2K
Hold On;Chord Overstreet;2020-04-08 18:20;938;5vjLSffimiIP26QG5WcN2K;84;198853;2017-02-03;spotify:track:5vjLSffimiIP26QG5WcN2K;0.469;0.618;0.443;0.0526;0;0.0829;0.167;-9.681;4;2;1;198853;spotify:track:5vjLSffimiIP26QG5WcN2K;5vjLSffimiIP26QG5WcN2K
Hold On;Chord Overstreet;2020-04-08 18:20;2240;5vjLSffimiIP26QG5WcN2K;84;198853;2017-02-03;spotify:track:5vjLSffimiIP26QG5WcN2K;0.469;0.618;0.443;0.0526;0;0.0829;0.167;-9.681;4;2;1;198853;spotify:track:5vjLSffimiIP26QG5WcN2K;5vjLSffimiIP26QG5WcN2K
