trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Moving Clouds;Sordal;2020-06-07 09:35;4368;4jXwVb1Rfhsz0gSsNcU6Mr;0;250080;2008-12-12;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;0.254;0.191;0.578;0.0313;0.187;0.236;0.212;-9.372;4;4;1;250080;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;4jXwVb1Rfhsz0gSsNcU6Mr
Moving Clouds;Sordal;2020-06-07 09:38;224660;4jXwVb1Rfhsz0gSsNcU6Mr;0;250080;2008-12-12;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;0.254;0.191;0.578;0.0313;0.187;0.236;0.212;-9.372;4;4;1;250080;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;4jXwVb1Rfhsz0gSsNcU6Mr
Tennessee Rain - Remastered 2015;Sordal;2020-06-07 09:42;238236;4kOt9FPVA0jMujMQHS9h9b;3;238236;2012-12-12;spotify:track:4kOt9FPVA0jMujMQHS9h9b;0.39;0.549;0.54;0.0273;6.34e-06;0.0904;0.209;-11.553;4;4;0;238237;spotify:track:4kOt9FPVA0jMujMQHS9h9b;4kOt9FPVA0jMujMQHS9h9b
My Island - Remastered 2015;Sordal;2020-06-07 10:14;184000;6hHIL6P6ZVPksQaGEzBSwL;2;323500;2012-12-12;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;0.183;0.4;0.454;0.0312;0.00277;0.137;0.158;-10.887;4;2;1;323500;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;6hHIL6P6ZVPksQaGEzBSwL
My Island - Remastered 2015;Sordal;2020-06-07 10:15;20858;6hHIL6P6ZVPksQaGEzBSwL;2;323500;2012-12-12;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;0.183;0.4;0.454;0.0312;0.00277;0.137;0.158;-10.887;4;2;1;323500;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;6hHIL6P6ZVPksQaGEzBSwL
My Island - Remastered 2015;Sordal;2020-06-07 10:19;20423;6hHIL6P6ZVPksQaGEzBSwL;2;323500;2012-12-12;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;0.183;0.4;0.454;0.0312;0.00277;0.137;0.158;-10.887;4;2;1;323500;spotify:track:6hHIL6P6ZVPksQaGEzBSwL;6hHIL6P6ZVPksQaGEzBSwL
Tennessee Rain - Remastered 2015;Sordal;2020-06-07 10:19;238236;4kOt9FPVA0jMujMQHS9h9b;3;238236;2012-12-12;spotify:track:4kOt9FPVA0jMujMQHS9h9b;0.39;0.549;0.54;0.0273;6.34e-06;0.0904;0.209;-11.553;4;4;0;238237;spotify:track:4kOt9FPVA0jMujMQHS9h9b;4kOt9FPVA0jMujMQHS9h9b
Cobblestones of Babylon;Sordal;2020-06-07 10:20;5330;22PTjUmi2i4IRSEbKgx5xX;0;233360;2008-12-12;spotify:track:22PTjUmi2i4IRSEbKgx5xX;0.217;0.509;0.576;0.0266;0.00443;0.329;0.248;-8.729;4;2;0;233360;spotify:track:22PTjUmi2i4IRSEbKgx5xX;22PTjUmi2i4IRSEbKgx5xX
World at My Feet;Sordal;2020-06-07 10:20;70524;6zTzMR9MH9jPKhXjMwlJQC;1;238186;2008-12-12;spotify:track:6zTzMR9MH9jPKhXjMwlJQC;0.486;0.238;0.462;0.0342;0.000208;0.092;0.591;-7.81;3;11;0;238187;spotify:track:6zTzMR9MH9jPKhXjMwlJQC;6zTzMR9MH9jPKhXjMwlJQC
Boy & Girl;Sordal;2020-06-07 10:24;189161;0WYePBDSxSKuqzgaUN3Uyg;0;230946;2008-12-12;spotify:track:0WYePBDSxSKuqzgaUN3Uyg;0.415;0.477;0.518;0.0236;0.51;0.107;0.2;-9.421;4;3;1;230947;spotify:track:0WYePBDSxSKuqzgaUN3Uyg;0WYePBDSxSKuqzgaUN3Uyg
Moving Clouds;Sordal;2020-06-07 10:28;250080;4jXwVb1Rfhsz0gSsNcU6Mr;0;250080;2008-12-12;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;0.254;0.191;0.578;0.0313;0.187;0.236;0.212;-9.372;4;4;1;250080;spotify:track:4jXwVb1Rfhsz0gSsNcU6Mr;4jXwVb1Rfhsz0gSsNcU6Mr
A Little Blue Bike;Sordal;2020-06-07 10:29;67278;6zice5TlQebvrACKwyN8JF;0;260613;2008-12-12;spotify:track:6zice5TlQebvrACKwyN8JF;0.893;0.387;0.339;0.0291;0.00762;0.109;0.104;-8.847;4;4;0;260613;spotify:track:6zice5TlQebvrACKwyN8JF;6zice5TlQebvrACKwyN8JF
Into Deep;Green Carnation;2020-06-07 11:15;162675;08VO5dtv6iQYbtCUHhZ5yP;11;369386;2003;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;0.000122;0.494;0.544;0.0288;0.000429;0.111;0.215;-7.094;4;2;0;369387;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;08VO5dtv6iQYbtCUHhZ5yP
Into Deep;Green Carnation;2020-06-07 11:15;9829;08VO5dtv6iQYbtCUHhZ5yP;11;369386;2003;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;0.000122;0.494;0.544;0.0288;0.000429;0.111;0.215;-7.094;4;2;0;369387;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;08VO5dtv6iQYbtCUHhZ5yP
The Burden is Mine... Alone;Green Carnation;2020-06-07 11:19;120521;5aG2Yq6Nc2zppvXi54Ay0X;23;195066;2013-05-06;spotify:track:5aG2Yq6Nc2zppvXi54Ay0X;0.874;0.433;0.376;0.0311;0.353;0.116;0.365;-12.579;4;6;0;195067;spotify:track:5aG2Yq6Nc2zppvXi54Ay0X;5aG2Yq6Nc2zppvXi54Ay0X
Ti Sembra Normale;Max Gazzé;2020-06-07 17:12;425843;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
Sotto Casa;Max Gazzé;2020-06-07 17:14;70957;28VLTrPaxvmNfeouDsUkll;52;237946;2013-01-01;spotify:track:28VLTrPaxvmNfeouDsUkll;0.0145;0.709;0.54;0.101;0;0.0497;0.851;-9.577;4;8;1;237947;spotify:track:28VLTrPaxvmNfeouDsUkll;28VLTrPaxvmNfeouDsUkll
Il Drago Che Ti Adora;Max Gazzé;2020-06-07 17:18;246253;0HlT4e2Fsxt709sfJc35y4;23;246253;2010-01-01;spotify:track:0HlT4e2Fsxt709sfJc35y4;0.659;0.688;0.591;0.0275;0.0018;0.0942;0.419;-10.556;4;2;1;246253;spotify:track:0HlT4e2Fsxt709sfJc35y4;0HlT4e2Fsxt709sfJc35y4
Storie Crudeli (Non C'è Ragione Per Raccontare);Max Gazzé;2020-06-07 17:23;13955;2peXWSsqjSOfZaHunKOiS2;11;225720;2010-01-01;spotify:track:2peXWSsqjSOfZaHunKOiS2;0.00752;0.628;0.792;0.0358;0.00409;0.27;0.62;-7.975;4;5;0;225720;spotify:track:2peXWSsqjSOfZaHunKOiS2;2peXWSsqjSOfZaHunKOiS2
Mentre Dormi;Max Gazzé;2020-06-07 17:23;241613;4uOW3Ae6SgpX556DXsDMzs;49;241613;2010-01-01;spotify:track:4uOW3Ae6SgpX556DXsDMzs;0.307;0.618;0.544;0.0252;0.00318;0.25;0.486;-8.372;4;6;0;241613;spotify:track:4uOW3Ae6SgpX556DXsDMzs;4uOW3Ae6SgpX556DXsDMzs
Il Solito Sesso;Max Gazzé;2020-06-07 17:29;202960;7C8kVsBSMYqmu190O2lbS5;50;202960;2008-03-07;spotify:track:7C8kVsBSMYqmu190O2lbS5;0.247;0.657;0.414;0.0566;2.42e-06;0.0658;0.501;-9.514;4;1;0;202960;spotify:track:7C8kVsBSMYqmu190O2lbS5;7C8kVsBSMYqmu190O2lbS5
Siamo Come Siamo;Max Gazzé;2020-06-07 17:35;122678;0rH0LxIjonaAryxdZN325L;24;234920;2008-03-07;spotify:track:0rH0LxIjonaAryxdZN325L;0.00215;0.707;0.723;0.0265;8.82e-05;0.137;0.71;-6.833;4;7;1;234920;spotify:track:0rH0LxIjonaAryxdZN325L;0rH0LxIjonaAryxdZN325L
Siamo Come Siamo;Max Gazzé;2020-06-07 17:37;112144;0rH0LxIjonaAryxdZN325L;24;234920;2008-03-07;spotify:track:0rH0LxIjonaAryxdZN325L;0.00215;0.707;0.723;0.0265;8.82e-05;0.137;0.71;-6.833;4;7;1;234920;spotify:track:0rH0LxIjonaAryxdZN325L;0rH0LxIjonaAryxdZN325L
Crisalide;Max Gazzé;2020-06-07 20:38;83578;1YwuUwbVnW5oDsA2KF0Ycj;10;376200;2008-03-07;spotify:track:1YwuUwbVnW5oDsA2KF0Ycj;0.239;0.716;0.553;0.033;0.00575;0.124;0.43;-10.018;4;0;1;376200;spotify:track:1YwuUwbVnW5oDsA2KF0Ycj;1YwuUwbVnW5oDsA2KF0Ycj
A Cuore Scalzo;Max Gazzé;2020-06-08 12:08;32433;66GLHCIhk9DplBJOAbdT6w;27;219000;2010-01-01;spotify:track:66GLHCIhk9DplBJOAbdT6w;0.0751;0.58;0.809;0.04;0.000306;0.405;0.788;-8.117;4;6;1;219000;spotify:track:66GLHCIhk9DplBJOAbdT6w;66GLHCIhk9DplBJOAbdT6w
Ti Sembra Normale;Max Gazzé;2020-06-08 12:08;20394;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
Ti Sembra Normale;Max Gazzé;2020-06-08 12:11;215807;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
Ti Sembra Normale;Max Gazzé;2020-06-08 12:15;215807;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
La Descrizione Di Un Attimo;Tiromancino;2020-06-08 12:22;198628;1A4N8laeRTrrzmSJZdOoJL;56;269600;2000-01-01;spotify:track:1A4N8laeRTrrzmSJZdOoJL;0.579;0.647;0.516;0.0353;0.000209;0.167;0.62;-13.085;4;10;1;269600;spotify:track:1A4N8laeRTrrzmSJZdOoJL;1A4N8laeRTrrzmSJZdOoJL
La Descrizione Di Un Attimo;Tiromancino;2020-06-08 12:22;1096;1A4N8laeRTrrzmSJZdOoJL;56;269600;2000-01-01;spotify:track:1A4N8laeRTrrzmSJZdOoJL;0.579;0.647;0.516;0.0353;0.000209;0.167;0.62;-13.085;4;10;1;269600;spotify:track:1A4N8laeRTrrzmSJZdOoJL;1A4N8laeRTrrzmSJZdOoJL
Ti Sembra Normale;Max Gazzé;2020-06-08 12:24;157088;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
La Vita Com'è;Max Gazzé;2020-06-08 12:26;11547;053trmldheiFgDGCGgZ4WW;55;233204;2015-10-30;spotify:track:053trmldheiFgDGCGgZ4WW;0.00897;0.618;0.763;0.0379;0;0.3;0.963;-6.075;4;10;0;233205;spotify:track:053trmldheiFgDGCGgZ4WW;053trmldheiFgDGCGgZ4WW
Il Solito Sesso;Max Gazzé;2020-06-08 12:29;202960;7C8kVsBSMYqmu190O2lbS5;50;202960;2008-03-07;spotify:track:7C8kVsBSMYqmu190O2lbS5;0.247;0.657;0.414;0.0566;2.42e-06;0.0658;0.501;-9.514;4;1;0;202960;spotify:track:7C8kVsBSMYqmu190O2lbS5;7C8kVsBSMYqmu190O2lbS5
Ti Sembra Normale;Max Gazzé;2020-06-08 12:33;215807;52eRusyNurvnqVxUtL8oIL;53;215807;2015-10-30;spotify:track:52eRusyNurvnqVxUtL8oIL;0.01;0.73;0.658;0.0436;0;0.104;0.818;-6.782;4;8;1;215808;spotify:track:52eRusyNurvnqVxUtL8oIL;52eRusyNurvnqVxUtL8oIL
Sotto Casa;Max Gazzé;2020-06-08 12:43;237946;28VLTrPaxvmNfeouDsUkll;52;237946;2013-01-01;spotify:track:28VLTrPaxvmNfeouDsUkll;0.0145;0.709;0.54;0.101;0;0.0497;0.851;-9.577;4;8;1;237947;spotify:track:28VLTrPaxvmNfeouDsUkll;28VLTrPaxvmNfeouDsUkll
Mentre Dormi;Max Gazzé;2020-06-08 12:54;241613;4uOW3Ae6SgpX556DXsDMzs;49;241613;2010-01-01;spotify:track:4uOW3Ae6SgpX556DXsDMzs;0.307;0.618;0.544;0.0252;0.00318;0.25;0.486;-8.372;4;6;0;241613;spotify:track:4uOW3Ae6SgpX556DXsDMzs;4uOW3Ae6SgpX556DXsDMzs
Posso (feat. Max Gazzé);Carl Brave;2020-06-08 13:35;123120;5N0nmOmc0MqPZTYKw4fVV6;57;238000;2018-11-30;spotify:track:5N0nmOmc0MqPZTYKw4fVV6;0.17;0.736;0.878;0.224;2.04e-05;0.0913;0.854;-5.307;4;0;1;238000;spotify:track:5N0nmOmc0MqPZTYKw4fVV6;5N0nmOmc0MqPZTYKw4fVV6
Alone at Sea;The Pineapple Thief;2020-06-13 10:06;320786;1aYKlADXcLdEdBPlJHD0h5;39;320786;2014-09-15;spotify:track:1aYKlADXcLdEdBPlJHD0h5;5.3e-05;0.658;0.684;0.0751;0.234;0.0958;0.469;-5.726;4;0;1;320787;spotify:track:1aYKlADXcLdEdBPlJHD0h5;1aYKlADXcLdEdBPlJHD0h5
Apprentice of the Universe;Pure Reason Revolution;2020-06-13 10:10;207913;1KzzQ3eoQLMVy6HDYQDJZq;17;239306;2006-04-08;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;0.0231;0.528;0.706;0.0327;0.000445;0.135;0.0986;-6.746;4;2;0;239307;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;1KzzQ3eoQLMVy6HDYQDJZq
Goshens Remains;Pure Reason Revolution;2020-06-13 10:16;384294;1nd3CN7xstnQETmwosOTlg;20;323866;2006-04-08;spotify:track:1nd3CN7xstnQETmwosOTlg;0.0576;0.283;0.497;0.0278;0.000238;0.17;0.0465;-6.796;4;2;0;323867;spotify:track:1nd3CN7xstnQETmwosOTlg;1nd3CN7xstnQETmwosOTlg
Voices in Winter / In the Realms of the Divine;Pure Reason Revolution;2020-06-13 10:19;0;0srmrFX1yLkLgYSSXOlymj;11;394960;2006;spotify:track:0srmrFX1yLkLgYSSXOlymj;0.0074;0.346;0.778;0.0463;0.0152;0.105;0.343;-6.574;4;7;1;394960;spotify:track:0srmrFX1yLkLgYSSXOlymj;0srmrFX1yLkLgYSSXOlymj
The Bright Ambassadors of Morning;Pure Reason Revolution;2020-06-13 10:19;4;299r3S9mLmeyIHk7Z6Rrfj;18;716853;2006-04-08;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;0.047;0.214;0.68;0.0394;0.000713;0.517;0.219;-6.974;4;9;0;716853;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;299r3S9mLmeyIHk7Z6Rrfj
The Twyncyn / Trembling Willows;Pure Reason Revolution;2020-06-13 10:19;0;3SoUA4A6nbDB5Je9pFXeNJ;18;436920;2006-04-08;spotify:track:3SoUA4A6nbDB5Je9pFXeNJ;0.015;0.303;0.699;0.0399;0.00363;0.251;0.331;-7.365;4;7;1;436920;spotify:track:3SoUA4A6nbDB5Je9pFXeNJ;3SoUA4A6nbDB5Je9pFXeNJ
Apprentice of the Universe;Pure Reason Revolution;2020-06-13 10:19;75194;1KzzQ3eoQLMVy6HDYQDJZq;17;239306;2006-04-08;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;0.0231;0.528;0.706;0.0327;0.000445;0.135;0.0986;-6.746;4;2;0;239307;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;1KzzQ3eoQLMVy6HDYQDJZq
The Exact Colour;Pure Reason Revolution;2020-06-13 10:19;56;3qXNUDogyj6XfkCjpsDmMb;16;243666;2006-04-08;spotify:track:3qXNUDogyj6XfkCjpsDmMb;0.367;0.465;0.631;0.0308;0.0019;0.0898;0.363;-8.593;4;2;1;243667;spotify:track:3qXNUDogyj6XfkCjpsDmMb;3qXNUDogyj6XfkCjpsDmMb
Bullitts Dominae;Pure Reason Revolution;2020-06-13 10:19;0;2lZcQV28U19mIdjjZHHV5C;13;322866;2006;spotify:track:2lZcQV28U19mIdjjZHHV5C;0.00206;0.338;0.854;0.0266;0.000171;0.69;0.221;-3.568;3;5;0;322867;spotify:track:2lZcQV28U19mIdjjZHHV5C;2lZcQV28U19mIdjjZHHV5C
The Bright Ambassadors of Morning;Pure Reason Revolution;2020-06-13 10:20;7269;299r3S9mLmeyIHk7Z6Rrfj;18;716853;2006-04-08;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;0.047;0.214;0.68;0.0394;0.000713;0.517;0.219;-6.974;4;9;0;716853;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;299r3S9mLmeyIHk7Z6Rrfj
The Exact Colour;Pure Reason Revolution;2020-06-13 10:20;2093;3qXNUDogyj6XfkCjpsDmMb;16;243666;2006-04-08;spotify:track:3qXNUDogyj6XfkCjpsDmMb;0.367;0.465;0.631;0.0308;0.0019;0.0898;0.363;-8.593;4;2;1;243667;spotify:track:3qXNUDogyj6XfkCjpsDmMb;3qXNUDogyj6XfkCjpsDmMb
Apprentice of the Universe;Pure Reason Revolution;2020-06-13 10:24;239306;1KzzQ3eoQLMVy6HDYQDJZq;17;239306;2006-04-08;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;0.0231;0.528;0.706;0.0327;0.000445;0.135;0.0986;-6.746;4;2;0;239307;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;1KzzQ3eoQLMVy6HDYQDJZq
The Bright Ambassadors of Morning;Pure Reason Revolution;2020-06-13 10:25;11679;299r3S9mLmeyIHk7Z6Rrfj;18;716853;2006-04-08;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;0.047;0.214;0.68;0.0394;0.000713;0.517;0.219;-6.974;4;9;0;716853;spotify:track:299r3S9mLmeyIHk7Z6Rrfj;299r3S9mLmeyIHk7Z6Rrfj
The Exact Colour;Pure Reason Revolution;2020-06-13 10:25;16341;3qXNUDogyj6XfkCjpsDmMb;16;243666;2006-04-08;spotify:track:3qXNUDogyj6XfkCjpsDmMb;0.367;0.465;0.631;0.0308;0.0019;0.0898;0.363;-8.593;4;2;1;243667;spotify:track:3qXNUDogyj6XfkCjpsDmMb;3qXNUDogyj6XfkCjpsDmMb
Overkill - Acoustic Version;Colin Hay;2020-06-20 07:56;119250;5bbgiWfaHG6Vruyg3OWQuU;57;227400;2003-07-22;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;0.843;0.725;0.259;0.0382;2.63e-06;0.112;0.2;-10.959;4;2;1;227400;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;5bbgiWfaHG6Vruyg3OWQuU
Have It All;Jeremy Kay;2020-06-20 07:57;6508;04xifNn1IuWnMnDtKXpKno;41;230360;2000-05-23;spotify:track:04xifNn1IuWnMnDtKXpKno;0.0417;0.67;0.661;0.045;0;0.33;0.96;-5.826;4;11;1;230360;spotify:track:04xifNn1IuWnMnDtKXpKno;04xifNn1IuWnMnDtKXpKno
Overkill - Acoustic Version;Colin Hay;2020-06-20 08:01;210052;5bbgiWfaHG6Vruyg3OWQuU;57;227400;2003-07-22;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;0.843;0.725;0.259;0.0382;2.63e-06;0.112;0.2;-10.959;4;2;1;227400;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;5bbgiWfaHG6Vruyg3OWQuU
Overkill - Acoustic Version;Colin Hay;2020-06-20 08:55;148465;5bbgiWfaHG6Vruyg3OWQuU;57;227400;2003-07-22;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;0.843;0.725;0.259;0.0382;2.63e-06;0.112;0.2;-10.959;4;2;1;227400;spotify:track:5bbgiWfaHG6Vruyg3OWQuU;5bbgiWfaHG6Vruyg3OWQuU
Goshens Remains;Pure Reason Revolution;2020-06-26 12:55;323866;1nd3CN7xstnQETmwosOTlg;20;323866;2006-04-08;spotify:track:1nd3CN7xstnQETmwosOTlg;0.0576;0.283;0.497;0.0278;0.000238;0.17;0.0465;-6.796;4;2;0;323867;spotify:track:1nd3CN7xstnQETmwosOTlg;1nd3CN7xstnQETmwosOTlg
Apprentice of the Universe;Pure Reason Revolution;2020-06-26 12:59;234724;1KzzQ3eoQLMVy6HDYQDJZq;17;239306;2006-04-08;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;0.0231;0.528;0.706;0.0327;0.000445;0.135;0.0986;-6.746;4;2;0;239307;spotify:track:1KzzQ3eoQLMVy6HDYQDJZq;1KzzQ3eoQLMVy6HDYQDJZq
Into Deep;Green Carnation;2020-06-26 13:05;369386;08VO5dtv6iQYbtCUHhZ5yP;11;369386;2003;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;0.000122;0.494;0.544;0.0288;0.000429;0.111;0.215;-7.094;4;2;0;369387;spotify:track:08VO5dtv6iQYbtCUHhZ5yP;08VO5dtv6iQYbtCUHhZ5yP
The Boy in the Attic;Green Carnation;2020-06-26 13:13;433746;7mqYD43ZCcZBZB8QXBWiCC;10;433746;2003;spotify:track:7mqYD43ZCcZBZB8QXBWiCC;0.201;0.35;0.615;0.0345;0.000248;0.0905;0.0605;-8.711;4;2;0;433747;spotify:track:7mqYD43ZCcZBZB8QXBWiCC;7mqYD43ZCcZBZB8QXBWiCC
Two Seconds in Life;Green Carnation;2020-06-26 13:19;388213;0BL8lMIb6TrDsfJSReVGOi;10;388213;2003;spotify:track:0BL8lMIb6TrDsfJSReVGOi;0.0899;0.329;0.318;0.0302;0.00228;0.103;0.147;-8.682;4;9;0;388213;spotify:track:0BL8lMIb6TrDsfJSReVGOi;0BL8lMIb6TrDsfJSReVGOi
Myron & Cole;Green Carnation;2020-06-26 13:23;204241;0jPOTMnoYYKek5h9mxSKbg;9;353560;2003;spotify:track:0jPOTMnoYYKek5h9mxSKbg;0.000463;0.403;0.747;0.0348;0.000256;0.399;0.117;-7.552;3;2;0;353560;spotify:track:0jPOTMnoYYKek5h9mxSKbg;0jPOTMnoYYKek5h9mxSKbg
Myron & Cole;Green Carnation;2020-06-27 17:34;5421;0jPOTMnoYYKek5h9mxSKbg;9;353560;2003;spotify:track:0jPOTMnoYYKek5h9mxSKbg;0.000463;0.403;0.747;0.0348;0.000256;0.399;0.117;-7.552;3;2;0;353560;spotify:track:0jPOTMnoYYKek5h9mxSKbg;0jPOTMnoYYKek5h9mxSKbg
From the Flame;Leprous;2020-06-28 17:23;231346;1tBxs9BqNlBXbIxVaCBrv5;50;231346;2017-08-25;spotify:track:1tBxs9BqNlBXbIxVaCBrv5;0.0343;0.538;0.743;0.0515;0.00187;0.103;0.316;-5.928;4;4;0;231347;spotify:track:1tBxs9BqNlBXbIxVaCBrv5;1tBxs9BqNlBXbIxVaCBrv5
Alleviate;Leprous;2020-06-28 17:27;222415;1L2dVs7ppm3cSYpSuHId5S;47;222415;2019-10-25;spotify:track:1L2dVs7ppm3cSYpSuHId5S;0.664;0.408;0.325;0.0486;4.99e-05;0.061;0.224;-8.67;4;2;0;222416;spotify:track:1L2dVs7ppm3cSYpSuHId5S;1L2dVs7ppm3cSYpSuHId5S
I Lose Hope;Leprous;2020-06-28 17:29;133064;4kGPw485VZSyInIZ0JjL1u;47;284395;2019-10-25;spotify:track:4kGPw485VZSyInIZ0JjL1u;0.0666;0.602;0.563;0.0321;0.0269;0.157;0.611;-8.841;4;11;0;284396;spotify:track:4kGPw485VZSyInIZ0JjL1u;4kGPw485VZSyInIZ0JjL1u
Alleviate;Leprous;2020-06-28 17:33;221084;1L2dVs7ppm3cSYpSuHId5S;47;222415;2019-10-25;spotify:track:1L2dVs7ppm3cSYpSuHId5S;0.664;0.408;0.325;0.0486;4.99e-05;0.061;0.224;-8.67;4;2;0;222416;spotify:track:1L2dVs7ppm3cSYpSuHId5S;1L2dVs7ppm3cSYpSuHId5S
From the Flame;Leprous;2020-06-28 17:53;203537;1tBxs9BqNlBXbIxVaCBrv5;50;231346;2017-08-25;spotify:track:1tBxs9BqNlBXbIxVaCBrv5;0.0343;0.538;0.743;0.0515;0.00187;0.103;0.316;-5.928;4;4;0;231347;spotify:track:1tBxs9BqNlBXbIxVaCBrv5;1tBxs9BqNlBXbIxVaCBrv5
Vorrei Avere Il Becco;Povia;2020-06-30 16:26;154481;0itV31Y66H0USCycJGq7mh;34;178733;2006-03-03;spotify:track:0itV31Y66H0USCycJGq7mh;0.579;0.641;0.693;0.0402;0;0.236;0.757;-5.997;4;11;1;178733;spotify:track:0itV31Y66H0USCycJGq7mh;0itV31Y66H0USCycJGq7mh
Imparare ad amarsi;Ornella Vanoni, Bungaro, Pacifico;2020-06-30 16:29;208463;5J9aAyK2Fl0Uk9uje3F0Cc;37;208453;2018-02-09;spotify:track:5J9aAyK2Fl0Uk9uje3F0Cc;0.475;0.467;0.559;0.0344;0;0.078;0.183;-5.925;4;9;0;208453;spotify:track:5J9aAyK2Fl0Uk9uje3F0Cc;5J9aAyK2Fl0Uk9uje3F0Cc
Le mie parole;Samuele Bersani;2020-06-30 16:33;201824;0vnM7XoWrRL3YMLrEGARw6;28;201800;2002-09-19;spotify:track:0vnM7XoWrRL3YMLrEGARw6;0.717;0.698;0.506;0.0343;2.63e-05;0.289;0.462;-7.343;4;0;0;201800;spotify:track:0vnM7XoWrRL3YMLrEGARw6;0vnM7XoWrRL3YMLrEGARw6
Dreadful Faces and Fiery Arms;Blue Hour Ghosts;2020-06-30 16:35;94959;4RN5VHWR8ORY7KE7zjXSdb;1;248023;2016-11-04;spotify:track:4RN5VHWR8ORY7KE7zjXSdb;8.28e-05;0.387;0.949;0.0637;2.13e-05;0.278;0.628;-6.097;4;0;1;248023;spotify:track:4RN5VHWR8ORY7KE7zjXSdb;4RN5VHWR8ORY7KE7zjXSdb
Unsolved;Blue Hour Ghosts;2020-06-30 16:39;271081;69J7LlHy9wpWBD0ne5sBs3;1;271057;2016-11-04;spotify:track:69J7LlHy9wpWBD0ne5sBs3;0.000132;0.435;0.922;0.047;0.000248;0.512;0.611;-6.145;4;0;0;271058;spotify:track:69J7LlHy9wpWBD0ne5sBs3;69J7LlHy9wpWBD0ne5sBs3
A Ton of Feathers;Blue Hour Ghosts;2020-06-30 17:41;108651;3zZugqL3x2IXdE5f0WgzL2;1;349277;2016-11-04;spotify:track:3zZugqL3x2IXdE5f0WgzL2;0.00826;0.583;0.678;0.0334;0.0191;0.0867;0.777;-6.678;4;7;0;349277;spotify:track:3zZugqL3x2IXdE5f0WgzL2;3zZugqL3x2IXdE5f0WgzL2
